"{314.222900390625, 270.8065185546875}","{224.63299560546875, 25.92071533203125}","{597.1143188476562, 95.99456787109375}","{685.1721801757812, 129.67596435546875}","{906.454345703125, 691.0203247070312}","{550.2018432617188, 378.819091796875}","{434.4122619628906, 400.5558776855469}","{293.6602478027344, 540.2818603515625}","{276.33465576171875, 433.00390625}","{216.68728637695312, 457.382568359375}","{111.71900177001953, 443.92254638671875}"
"{315.3591613769531, 268.8154602050781}","{227.11021423339844, 24.97760009765625}","{598.4696044921875, 94.38543701171875}","{682.8899536132812, 127.88092041015625}","{906.547607421875, 689.10107421875}","{550.0166625976562, 377.65374755859375}","{436.047119140625, 399.70001220703125}","{294.6858215332031, 539.4816284179688}","{277.7577209472656, 434.64520263671875}","{215.90554809570312, 457.66717529296875}","{111.8700942993164, 443.6950378417969}"
"{313.98321533203125, 268.642333984375}","{225.46768188476562, 25.87469482421875}","{598.87255859375, 95.79644775390625}","{680.6561279296875, 129.48309326171875}","{905.934814453125, 691.5453491210938}","{550.291259765625, 376.5628356933594}","{435.38427734375, 400.7459716796875}","{293.44317626953125, 540.6812744140625}","{280.3108825683594, 435.1324462890625}","{215.9163055419922, 456.6521301269531}","{112.8287582397461, 443.85357666015625}"
"{312.1230163574219, 270.1322021484375}","{223.92379760742188, 27.958740234375}","{602.1832275390625, 95.0987548828125}","{682.0685424804688, 129.806640625}","{904.2916870117188, 692.0805053710938}","{549.0237426757812, 372.6890869140625}","{433.229248046875, 398.7891540527344}","{295.1267395019531, 541.6616821289062}","{279.7370300292969, 435.9453125}","{215.64450073242188, 456.26275634765625}","{112.84817504882812, 445.0085754394531}"
"{309.9415283203125, 269.82696533203125}","{225.7314910888672, 29.55401611328125}","{602.8842163085938, 94.51495361328125}","{683.4254760742188, 129.45965576171875}","{902.8650512695312, 690.96337890625}","{549.9644165039062, 373.36431884765625}","{432.6680908203125, 397.67083740234375}","{294.66162109375, 541.300048828125}","{281.2065734863281, 436.76312255859375}","{214.57875061035156, 456.7818298339844}","{114.2562484741211, 445.7334289550781}"
"{309.0284423828125, 270.4566650390625}","{226.29505920410156, 29.12103271484375}","{602.279052734375, 93.08416748046875}","{683.3937377929688, 130.40960693359375}","{903.8171997070312, 689.8843994140625}","{548.9066772460938, 374.2729797363281}","{431.82537841796875, 397.6071472167969}","{295.1230163574219, 541.1087036132812}","{279.0374450683594, 433.71929931640625}","{213.37132263183594, 456.74676513671875}","{112.55624389648438, 444.4503479003906}"
"{309.0284423828125, 270.4566650390625}","{226.29505920410156, 29.12103271484375}","{602.279052734375, 93.08416748046875}","{683.3937377929688, 130.40960693359375}","{903.8171997070312, 689.8843994140625}","{548.9066772460938, 374.2729797363281}","{431.82537841796875, 397.6071472167969}","{295.1230163574219, 541.1087036132812}","{279.0374450683594, 433.71929931640625}","{213.37132263183594, 456.74676513671875}","{112.55624389648438, 444.4503479003906}"
"{309.1470642089844, 269.6308288574219}","{221.2100372314453, 29.22393798828125}","{598.9852905273438, 91.96734619140625}","{683.218505859375, 132.9400634765625}","{902.7252807617188, 691.3289794921875}","{548.3484497070312, 374.7688903808594}","{433.26409912109375, 396.6009826660156}","{297.30487060546875, 542.13916015625}","{281.7861022949219, 432.7200012207031}","{213.2526397705078, 454.9040832519531}","{114.30598449707031, 444.028076171875}"
"{309.0505065917969, 270.34716796875}","{219.38955688476562, 28.9320068359375}","{600.5068359375, 93.702392578125}","{684.4639282226562, 131.207275390625}","{902.4847412109375, 690.231201171875}","{546.6199340820312, 374.6376953125}","{434.2572021484375, 398.8561096191406}","{298.8070983886719, 545.218505859375}","{282.3334045410156, 433.04730224609375}","{213.9648895263672, 456.4560546875}","{113.74188995361328, 441.49847412109375}"
"{309.5557861328125, 269.6529235839844}","{222.6562042236328, 27.9193115234375}","{601.6961669921875, 95.1080322265625}","{683.041015625, 130.37493896484375}","{902.3018798828125, 691.8821411132812}","{544.6112060546875, 375.0423278808594}","{434.2492370605469, 395.40374755859375}","{299.0851745605469, 545.0818481445312}","{284.052490234375, 432.7675476074219}","{214.603759765625, 455.7057800292969}","{114.47212219238281, 441.6378479003906}"
"{308.119873046875, 270.148681640625}","{224.97036743164062, 25.6439208984375}","{601.8964233398438, 94.70257568359375}","{682.33251953125, 129.88653564453125}","{902.5518798828125, 694.1141357421875}","{545.4315185546875, 378.49993896484375}","{435.3125305175781, 396.3327941894531}","{299.493408203125, 544.4949951171875}","{281.81500244140625, 432.6565246582031}","{215.0341796875, 457.4923400878906}","{114.81670379638672, 439.5068359375}"
"{306.3104248046875, 270.593505859375}","{225.012451171875, 22.49322509765625}","{601.1241455078125, 95.41046142578125}","{680.2822265625, 130.1949462890625}","{901.8467407226562, 693.9896850585938}","{544.5552978515625, 379.7574157714844}","{433.9497985839844, 397.50701904296875}","{299.4843444824219, 544.0156860351562}","{282.9905700683594, 431.51556396484375}","{215.00160217285156, 458.8958435058594}","{114.55878448486328, 437.3656921386719}"
"{306.3023986816406, 270.9252624511719}","{222.99766540527344, 24.17449951171875}","{601.3349609375, 96.26123046875}","{680.1717529296875, 127.95135498046875}","{902.1529541015625, 693.7086181640625}","{542.6813354492188, 380.8192443847656}","{433.46600341796875, 400.07470703125}","{299.3482360839844, 544.5714111328125}","{283.114990234375, 433.61358642578125}","{215.94007873535156, 459.81256103515625}","{112.68854522705078, 438.9118347167969}"
"{307.6583251953125, 270.4112854003906}","{224.50344848632812, 24.32342529296875}","{600.5535888671875, 96.8515625}","{683.2789306640625, 128.22515869140625}","{903.3994140625, 695.0069580078125}","{541.2462768554688, 382.0721740722656}","{433.25628662109375, 397.322265625}","{296.1964416503906, 544.3685302734375}","{284.4955139160156, 432.2549133300781}","{217.442626953125, 459.3367614746094}","{111.8592300415039, 439.2311096191406}"
"{311.7950439453125, 269.9302978515625}","{225.02139282226562, 24.17132568359375}","{600.2252197265625, 97.41510009765625}","{682.9615478515625, 128.02392578125}","{902.8655395507812, 696.722900390625}","{538.4164428710938, 381.6275634765625}","{435.5490417480469, 397.8775939941406}","{296.3410339355469, 545.5598754882812}","{285.8874206542969, 431.7708435058594}","{217.09031677246094, 457.1357421875}","{110.61961364746094, 439.3093566894531}"
"{311.85516357421875, 271.653564453125}","{224.09495544433594, 23.70526123046875}","{599.3853149414062, 99.60205078125}","{684.199462890625, 126.8470458984375}","{900.3131103515625, 698.7659301757812}","{539.3505249023438, 381.6895446777344}","{435.48577880859375, 398.2053527832031}","{297.9726867675781, 543.203369140625}","{285.5498046875, 430.829833984375}","{217.38372802734375, 455.025390625}","{108.77587127685547, 437.76226806640625}"
"{310.6341552734375, 271.8315124511719}","{223.7394561767578, 23.3184814453125}","{600.7124633789062, 97.7747802734375}","{681.804931640625, 127.71661376953125}","{901.596435546875, 697.551513671875}","{540.0062866210938, 380.403564453125}","{435.9493408203125, 400.1614074707031}","{297.45257568359375, 542.42822265625}","{286.4518127441406, 431.84881591796875}","{217.49671936035156, 455.8417663574219}","{109.94532775878906, 438.6705627441406}"
"{312.2138671875, 270.7477111816406}","{222.3687744140625, 25.2786865234375}","{602.0390014648438, 97.88043212890625}","{684.1112670898438, 127.54931640625}","{899.27197265625, 697.697509765625}","{541.1533203125, 379.10614013671875}","{436.6773681640625, 401.2654724121094}","{297.3336181640625, 542.4849853515625}","{285.4936828613281, 431.3733825683594}","{217.34283447265625, 454.05535888671875}","{109.45004272460938, 441.20648193359375}"
"{310.03546142578125, 270.7214660644531}","{224.05323791503906, 23.198486328125}","{601.9859619140625, 96.67767333984375}","{684.7471923828125, 127.1246337890625}","{899.5831298828125, 699.5711669921875}","{543.1902465820312, 380.0108947753906}","{438.47308349609375, 398.6080627441406}","{297.181884765625, 541.3538818359375}","{286.2029724121094, 428.40509033203125}","{218.65122985839844, 453.25}","{109.38745880126953, 439.5306701660156}"
"{312.1097412109375, 270.50067138671875}","{222.3562774658203, 23.5096435546875}","{601.9418334960938, 96.92694091796875}","{686.2022705078125, 126.89068603515625}","{899.52294921875, 697.6621704101562}","{543.235595703125, 379.88092041015625}","{437.1698913574219, 398.5616455078125}","{299.0072326660156, 540.9622192382812}","{286.21356201171875, 428.07977294921875}","{219.5841522216797, 454.82080078125}","{112.0519027709961, 440.39617919921875}"
"{311.6336975097656, 272.6768798828125}","{223.14149475097656, 23.7005615234375}","{602.0925903320312, 96.56390380859375}","{687.797607421875, 124.8499755859375}","{898.0169677734375, 698.3485107421875}","{544.3865966796875, 379.26324462890625}","{437.3251647949219, 398.7133483886719}","{300.4853210449219, 538.8016967773438}","{284.04693603515625, 427.60797119140625}","{220.00218200683594, 454.1100158691406}","{112.02934265136719, 439.17095947265625}"
"{313.61444091796875, 271.91705322265625}","{225.84860229492188, 22.4698486328125}","{604.2373657226562, 96.41131591796875}","{687.9951782226562, 122.84722900390625}","{897.511962890625, 700.27783203125}","{545.710205078125, 378.68145751953125}","{439.1984558105469, 396.44891357421875}","{301.0773010253906, 537.69873046875}","{282.68829345703125, 427.7501525878906}","{220.70843505859375, 453.70294189453125}","{113.37015533447266, 439.1451110839844}"
"{314.19744873046875, 271.81524658203125}","{226.16854858398438, 21.17950439453125}","{604.4862670898438, 96.31304931640625}","{688.9070434570312, 120.1412353515625}","{898.8442993164062, 701.3485107421875}","{547.4614868164062, 377.13140869140625}","{442.8183288574219, 396.5473937988281}","{302.09710693359375, 537.8094482421875}","{282.6926574707031, 428.3629150390625}","{220.8409881591797, 452.8285217285156}","{114.10265350341797, 440.4493103027344}"
"{314.19744873046875, 271.81524658203125}","{226.16854858398438, 21.17950439453125}","{604.4862670898438, 96.31304931640625}","{688.9070434570312, 120.1412353515625}","{898.8442993164062, 701.3485107421875}","{547.4614868164062, 377.13140869140625}","{442.8183288574219, 396.5473937988281}","{302.09710693359375, 537.8094482421875}","{282.6926574707031, 428.3629150390625}","{220.8409881591797, 452.8285217285156}","{114.10265350341797, 440.4493103027344}"
"{316.2875671386719, 270.5715637207031}","{224.9332275390625, 21.321533203125}","{606.8663330078125, 97.5484619140625}","{689.8969116210938, 122.109619140625}","{901.1024780273438, 703.5647583007812}","{544.8491821289062, 379.181884765625}","{444.8035583496094, 400.0543518066406}","{303.2160949707031, 540.0869140625}","{283.6811828613281, 428.1835021972656}","{222.07223510742188, 455.8357238769531}","{115.60828399658203, 441.2786560058594}"
"{314.63079833984375, 269.532470703125}","{226.38316345214844, 21.223876953125}","{605.7289428710938, 97.3170166015625}","{688.2877807617188, 119.6419677734375}","{902.6073608398438, 702.57275390625}","{544.5794067382812, 379.35943603515625}","{445.2060546875, 402.4473571777344}","{301.7456359863281, 538.8553466796875}","{285.4222412109375, 428.5421447753906}","{223.2130584716797, 455.16473388671875}","{114.63851165771484, 439.37744140625}"
"{314.7105712890625, 270.22210693359375}","{225.5152587890625, 21.22064208984375}","{605.9732055664062, 97.9140625}","{688.6427612304688, 118.6341552734375}","{904.558349609375, 701.9761352539062}","{544.9239501953125, 379.9297790527344}","{446.1829528808594, 401.2369689941406}","{302.7916259765625, 540.262451171875}","{285.0964660644531, 427.9848937988281}","{221.6934356689453, 456.16070556640625}","{114.41458892822266, 439.79132080078125}"
"{314.00445556640625, 270.6315612792969}","{225.0338897705078, 24.344970703125}","{605.0885009765625, 98.46722412109375}","{690.9121704101562, 117.11822509765625}","{902.9798583984375, 702.7699584960938}","{544.8792114257812, 378.6490173339844}","{446.4105529785156, 403.3126525878906}","{303.0137939453125, 542.6650390625}","{285.2763671875, 428.1794738769531}","{221.5201873779297, 455.4803771972656}","{114.30484008789062, 441.92486572265625}"
"{316.0539855957031, 268.1084289550781}","{224.76795959472656, 24.426025390625}","{603.807861328125, 98.3197021484375}","{691.9342651367188, 118.53948974609375}","{899.70947265625, 702.5814819335938}","{542.9591064453125, 377.5968322753906}","{447.6779479980469, 402.0920715332031}","{304.3709716796875, 541.3346557617188}","{285.525634765625, 427.24945068359375}","{220.8568878173828, 455.0028991699219}","{113.31295013427734, 442.94281005859375}"
"{316.51953125, 267.9781494140625}","{227.4888153076172, 24.26446533203125}","{603.6682739257812, 97.3369140625}","{697.1271362304688, 119.06036376953125}","{900.4058227539062, 702.18017578125}","{543.81884765625, 377.7245788574219}","{447.5355224609375, 400.0797119140625}","{303.0404052734375, 540.2219848632812}","{285.8443603515625, 428.533447265625}","{220.8653564453125, 455.942138671875}","{114.5403060913086, 443.015380859375}"
"{317.074951171875, 267.9768981933594}","{228.64544677734375, 26.28021240234375}","{604.8585205078125, 97.18084716796875}","{695.659912109375, 118.76043701171875}","{900.7019653320312, 701.0075073242188}","{542.0078125, 377.5782165527344}","{446.30291748046875, 400.2934265136719}","{304.29095458984375, 540.6959838867188}","{287.3517761230469, 429.132080078125}","{218.9244384765625, 456.07476806640625}","{114.40827941894531, 445.4105224609375}"
"{316.31756591796875, 268.2645263671875}","{226.57713317871094, 23.681640625}","{606.6622314453125, 99.36602783203125}","{693.8701782226562, 118.4615478515625}","{900.5926513671875, 700.7471923828125}","{543.0760498046875, 377.69049072265625}","{444.7875061035156, 401.5426330566406}","{306.8741760253906, 539.21826171875}","{288.3695983886719, 431.1077575683594}","{218.04205322265625, 458.1018371582031}","{115.34447479248047, 446.9280700683594}"
"{315.9051818847656, 265.0553894042969}","{226.44146728515625, 23.33282470703125}","{607.5642700195312, 99.17523193359375}","{694.3410034179688, 117.07183837890625}","{899.4990234375, 700.4431762695312}","{544.8511962890625, 377.8132629394531}","{445.7996520996094, 399.8830871582031}","{307.3912353515625, 539.338623046875}","{289.40936279296875, 432.5663146972656}","{218.34921264648438, 457.0539855957031}","{116.53367614746094, 447.25396728515625}"
"{317.4491882324219, 265.624755859375}","{222.25616455078125, 21.25531005859375}","{607.024658203125, 97.9156494140625}","{695.7741088867188, 116.3853759765625}","{898.6787109375, 703.3798217773438}","{545.9910888671875, 377.3081970214844}","{446.1824951171875, 398.89984130859375}","{309.9856872558594, 541.0513916015625}","{289.5269470214844, 433.4297790527344}","{218.84156799316406, 458.28857421875}","{116.08344268798828, 444.7192687988281}"
"{316.8909912109375, 266.802490234375}","{224.02957153320312, 21.052490234375}","{607.8316040039062, 99.8546142578125}","{693.9019165039062, 115.8482666015625}","{899.2938842773438, 704.0065307617188}","{545.7252807617188, 376.6649475097656}","{448.026611328125, 398.9344787597656}","{312.8674011230469, 539.7755126953125}","{289.6837158203125, 433.98614501953125}","{218.50660705566406, 458.100341796875}","{115.13391876220703, 446.2728576660156}"
"{318.7334899902344, 265.46917724609375}","{221.47952270507812, 20.41693115234375}","{607.1453857421875, 101.06854248046875}","{696.1112670898438, 115.2899169921875}","{899.6517333984375, 705.4934692382812}","{547.4772338867188, 375.8495788574219}","{449.32171630859375, 397.98834228515625}","{313.2963562011719, 539.4385986328125}","{287.8487548828125, 435.05615234375}","{220.2521514892578, 456.3531494140625}","{115.19524383544922, 446.02386474609375}"
"{320.6831359863281, 265.7665710449219}","{219.16368103027344, 18.501953125}","{607.99658203125, 103.7425537109375}","{696.59375, 112.685302734375}","{899.5729370117188, 704.8123168945312}","{547.9840698242188, 376.3312072753906}","{452.95660400390625, 398.030517578125}","{312.9666748046875, 536.6375122070312}","{285.885498046875, 434.661865234375}","{220.4545135498047, 456.8252868652344}","{115.78260803222656, 446.3200378417969}"
"{321.8016662597656, 264.28106689453125}",Missing[],"{609.6613159179688, 104.26409912109375}","{697.0335083007812, 112.3436279296875}","{901.45703125, 705.7939453125}","{549.0994873046875, 376.1390686035156}","{452.94805908203125, 396.4306335449219}","{311.9085388183594, 534.439453125}","{287.0705261230469, 432.97991943359375}","{219.67904663085938, 456.09942626953125}","{115.9427719116211, 449.3531799316406}"
"{321.8016662597656, 264.28106689453125}",Missing[],"{609.6613159179688, 104.26409912109375}","{697.0335083007812, 112.3436279296875}","{901.45703125, 705.7939453125}","{549.0994873046875, 376.1390686035156}","{452.94805908203125, 396.4306335449219}","{311.9085388183594, 534.439453125}","{287.0705261230469, 432.97991943359375}","{219.67904663085938, 456.09942626953125}","{115.9427719116211, 449.3531799316406}"
"{320.8077392578125, 262.5800476074219}",Missing[],"{611.2764892578125, 102.96881103515625}","{694.9269409179688, 111.16046142578125}","{902.131103515625, 704.94384765625}","{547.2986450195312, 379.0245666503906}","{454.59539794921875, 394.6119384765625}","{312.3854675292969, 535.0364379882812}","{285.1781311035156, 432.93798828125}","{220.1402130126953, 455.3907470703125}","{113.701171875, 446.68646240234375}"
"{318.70758056640625, 265.94873046875}",Missing[],"{611.5010986328125, 101.12860107421875}","{695.8794555664062, 110.3218994140625}","{900.3709716796875, 707.6832885742188}","{548.5856323242188, 379.79339599609375}","{454.3272705078125, 396.7887878417969}","{311.128662109375, 535.3759765625}","{286.3945007324219, 431.15521240234375}","{220.23001098632812, 454.4767761230469}","{114.91478729248047, 446.5424499511719}"
"{317.8215026855469, 265.84423828125}",Missing[],"{610.7857666015625, 99.5003662109375}","{692.6262817382812, 111.1240234375}","{900.1974487304688, 708.6971435546875}","{549.1862182617188, 379.87530517578125}","{456.0601806640625, 398.7198486328125}","{312.63916015625, 534.0079956054688}","{286.3933410644531, 431.2547302246094}","{219.109375, 454.525390625}","{113.81764221191406, 446.4762878417969}"
"{317.6356506347656, 266.41156005859375}",Missing[],"{612.9678344726562, 99.84661865234375}","{692.5708618164062, 109.30523681640625}","{898.9368286132812, 710.5980224609375}","{550.1931762695312, 379.8880920410156}","{456.1540832519531, 399.6463317871094}","{311.3936462402344, 532.7476196289062}","{286.45330810546875, 430.8985290527344}","{220.08285522460938, 455.0005187988281}","{112.74727630615234, 447.7263488769531}"
"{317.9937744140625, 266.905517578125}",Missing[],"{613.586669921875, 97.80255126953125}","{691.5919189453125, 108.93475341796875}","{895.3670654296875, 710.669677734375}","{549.2810668945312, 380.1488037109375}","{456.14324951171875, 400.159912109375}","{310.3193054199219, 531.794677734375}","{284.59320068359375, 431.25848388671875}","{220.43743896484375, 454.32928466796875}","{111.95780944824219, 446.901123046875}"
"{317.92852783203125, 266.9583435058594}",Missing[],"{613.9575805664062, 98.67132568359375}","{690.2093505859375, 108.6868896484375}","{895.1810302734375, 711.5468139648438}","{549.1051635742188, 380.2378234863281}","{456.37384033203125, 401.392822265625}","{311.70697021484375, 530.6967163085938}","{286.9297180175781, 432.3075866699219}","{219.31593322753906, 454.88336181640625}","{110.03189849853516, 444.8736267089844}"
"{317.7876892089844, 267.52471923828125}",Missing[],"{616.4083862304688, 97.58917236328125}","{690.7745971679688, 109.72967529296875}","{896.232177734375, 710.976806640625}","{547.6829833984375, 380.5865173339844}","{457.6937255859375, 403.14825439453125}","{312.08074951171875, 530.1851196289062}","{287.3691711425781, 431.57171630859375}","{219.1106719970703, 454.4672546386719}","{110.04318237304688, 444.1609191894531}"
"{318.0978698730469, 267.9994201660156}",Missing[],"{614.6347045898438, 99.3507080078125}","{686.8877563476562, 112.10699462890625}","{895.5576782226562, 713.1483764648438}","{548.237060546875, 382.67425537109375}","{454.883544921875, 401.9242858886719}","{310.46075439453125, 530.44873046875}","{286.5046691894531, 431.0688171386719}","{219.274169921875, 454.21630859375}","{109.85567474365234, 445.4413146972656}"
"{318.1985168457031, 269.33697509765625}",Missing[],"{614.1228637695312, 99.956298828125}","{688.1365356445312, 113.8399658203125}","{892.3532104492188, 712.006591796875}","{550.1652221679688, 383.7140197753906}","{455.9446105957031, 402.51910400390625}","{312.27386474609375, 529.8770751953125}","{286.96875, 430.8305969238281}","{220.56427001953125, 453.6629333496094}","{109.0249252319336, 445.53875732421875}"
"{318.2003479003906, 270.8988342285156}",Missing[],"{616.1035766601562, 101.20294189453125}","{689.8554077148438, 115.39892578125}","{889.7228393554688, 712.7093505859375}","{550.3326416015625, 384.3739929199219}","{456.81158447265625, 402.4252624511719}","{310.798583984375, 530.3471069335938}","{287.12677001953125, 431.78875732421875}","{222.55201721191406, 454.37994384765625}","{106.92986297607422, 445.5893249511719}"
"{317.2367248535156, 269.34814453125}",Missing[],"{616.1573486328125, 101.3836669921875}","{690.9611206054688, 114.72161865234375}","{888.39208984375, 713.7846069335938}","{549.1013793945312, 384.3393859863281}","{457.8374938964844, 401.7066650390625}","{314.4830322265625, 530.1886596679688}","{285.1247253417969, 430.8206787109375}","{223.10165405273438, 455.55743408203125}","{107.00354766845703, 444.1219482421875}"
"{319.35284423828125, 269.387451171875}",Missing[],"{615.864990234375, 103.2247314453125}","{689.3690795898438, 116.8189697265625}","{887.7073974609375, 713.9912719726562}","{548.0863647460938, 384.7734680175781}","{458.9379577636719, 400.83746337890625}","{312.822509765625, 529.846923828125}","{286.3570556640625, 430.0753479003906}","{222.73687744140625, 456.1402282714844}","{107.46126556396484, 444.0489807128906}"
"{317.9540710449219, 269.72198486328125}",Missing[],"{613.5062255859375, 102.053466796875}","{688.3250732421875, 117.4415283203125}","{885.5958862304688, 713.26611328125}","{546.4178466796875, 383.4186096191406}","{458.3608093261719, 400.0749816894531}","{310.6097106933594, 530.217529296875}","{286.4200439453125, 430.55255126953125}","{222.0065155029297, 457.29840087890625}","{110.11978912353516, 445.0982360839844}"
"{317.4322814941406, 270.6696472167969}",Missing[],"{613.2923583984375, 101.94873046875}","{686.5222778320312, 116.857666015625}","{886.331787109375, 714.01025390625}","{546.0963134765625, 382.67999267578125}","{457.5465087890625, 399.0313720703125}","{312.12249755859375, 532.5910034179688}","{286.1223449707031, 431.11083984375}","{222.77102661132812, 455.4674072265625}","{109.09404754638672, 444.30816650390625}"
"{316.4822692871094, 270.6126708984375}",Missing[],"{613.8995971679688, 103.8143310546875}","{684.7839965820312, 118.03387451171875}","{888.91845703125, 714.7631225585938}","{544.903076171875, 384.27685546875}","{457.60748291015625, 398.9932556152344}","{311.7755432128906, 529.6669311523438}","{285.99493408203125, 429.0309753417969}","{222.6756134033203, 455.0689697265625}","{107.64176177978516, 443.02398681640625}"
"{316.0817565917969, 271.8904113769531}",Missing[],"{611.9678955078125, 103.79925537109375}","{682.4391479492188, 116.03759765625}","{886.6348266601562, 714.8169555664062}","{544.888916015625, 383.2312927246094}","{457.4801025390625, 396.8417053222656}","{310.9548034667969, 529.2947998046875}","{286.2508239746094, 426.2440185546875}","{223.3083038330078, 455.4658203125}","{109.57476806640625, 444.4674072265625}"
"{317.25836181640625, 271.35498046875}",Missing[],"{611.2921752929688, 103.160888671875}","{681.0601806640625, 116.75286865234375}","{886.6884155273438, 716.332763671875}","{544.0841674804688, 383.4212646484375}","{457.56707763671875, 396.16778564453125}","{309.5328369140625, 529.7225341796875}","{285.6257019042969, 426.93719482421875}","{223.5008087158203, 455.6032409667969}","{108.43185424804688, 443.2611999511719}"
"{316.2322998046875, 273.1673583984375}",Missing[],"{610.692626953125, 104.798828125}","{679.2298583984375, 117.79815673828125}","{887.2373046875, 716.427490234375}","{544.8602905273438, 385.8121337890625}","{457.9733581542969, 395.1554870605469}","{309.4916687011719, 529.3526000976562}","{285.30267333984375, 424.71441650390625}","{223.6696319580078, 455.5976257324219}","{108.44915771484375, 445.0086669921875}"
"{317.3340759277344, 274.08001708984375}",Missing[],"{608.6465454101562, 106.81610107421875}","{677.7434692382812, 121.84246826171875}","{888.6314086914062, 716.8364868164062}","{545.7227172851562, 384.8235778808594}","{458.5578918457031, 396.2913513183594}","{307.559814453125, 531.5059204101562}","{286.5229797363281, 423.7322082519531}","{222.20574951171875, 454.1099853515625}","{109.75642395019531, 448.2094421386719}"
"{316.9454650878906, 274.99383544921875}",Missing[],"{610.147216796875, 105.87445068359375}","{676.6156616210938, 121.54400634765625}","{888.7749633789062, 715.0125122070312}","{545.2254028320312, 383.0807800292969}","{458.7924499511719, 396.41424560546875}","{307.4886474609375, 531.10595703125}","{287.0186767578125, 421.9449768066406}","{221.6875762939453, 454.4507141113281}","{107.9204330444336, 447.3699951171875}"
"{318.3258056640625, 274.1742248535156}",Missing[],"{609.0738525390625, 109.15557861328125}","{676.1384887695312, 122.40386962890625}","{889.5967407226562, 715.9389038085938}","{545.0364990234375, 385.4607849121094}","{459.1899719238281, 395.9814147949219}","{307.4880065917969, 530.3681640625}","{286.3703308105469, 421.5841369628906}","{222.5640106201172, 454.6927795410156}","{107.60409545898438, 448.6858215332031}"
"{318.07452392578125, 274.71453857421875}",Missing[],"{608.7286987304688, 110.64312744140625}","{676.4049072265625, 122.06121826171875}","{888.920654296875, 714.2396240234375}","{544.8400268554688, 384.992919921875}","{459.2265625, 393.8109130859375}","{309.3171081542969, 528.812255859375}","{284.46551513671875, 422.75030517578125}","{220.0273895263672, 455.15283203125}","{107.81349182128906, 446.1426086425781}"
"{318.07452392578125, 274.71453857421875}",Missing[],"{608.7286987304688, 110.64312744140625}","{676.4049072265625, 122.06121826171875}","{888.920654296875, 714.2396240234375}","{544.8400268554688, 384.992919921875}","{459.2265625, 393.8109130859375}","{309.3171081542969, 528.812255859375}","{284.46551513671875, 422.75030517578125}","{220.0273895263672, 455.15283203125}","{107.81349182128906, 446.1426086425781}"
"{317.4324035644531, 277.5403137207031}",Missing[],"{607.3983154296875, 110.50604248046875}","{671.0745239257812, 121.39239501953125}","{889.3497924804688, 714.9940795898438}","{546.0636596679688, 381.6212158203125}","{460.6405944824219, 391.158935546875}","{309.2679748535156, 527.4725952148438}","{288.6903076171875, 424.748291015625}","{221.26535034179688, 456.4110107421875}","{109.68054962158203, 447.8717041015625}"
"{316.8646545410156, 276.80474853515625}",Missing[],"{607.8262329101562, 109.35009765625}","{672.4658813476562, 123.232666015625}","{888.080078125, 714.5023803710938}","{545.2605590820312, 380.60986328125}","{461.6484680175781, 387.7776184082031}","{309.87457275390625, 529.4734497070312}","{288.655029296875, 424.2309265136719}","{219.5780792236328, 456.38824462890625}","{107.6038589477539, 447.0740051269531}"
"{316.7055969238281, 274.637939453125}",Missing[],"{607.4217529296875, 110.9404296875}","{673.2258911132812, 123.13525390625}","{888.3531494140625, 714.5165405273438}","{546.0657958984375, 378.62078857421875}","{462.9627685546875, 387.3751525878906}","{310.0613708496094, 529.0533447265625}","{290.1109924316406, 424.9766845703125}","{220.344970703125, 456.4659423828125}","{107.2394027709961, 446.82470703125}"
"{317.3378601074219, 276.56280517578125}",Missing[],"{607.9010620117188, 110.348876953125}","{672.1405029296875, 121.003662109375}","{887.44970703125, 714.8241577148438}","{545.1993408203125, 378.6101379394531}","{464.51568603515625, 387.5230407714844}","{309.2419738769531, 529.578369140625}","{289.8448791503906, 425.1825256347656}","{219.1579132080078, 455.37353515625}","{106.00733184814453, 448.3143615722656}"
"{318.7935485839844, 275.5195617675781}",Missing[],"{607.8070068359375, 111.2686767578125}","{673.5422973632812, 120.606689453125}","{887.8509521484375, 712.8597412109375}","{546.0936279296875, 377.3561706542969}","{466.42071533203125, 388.49041748046875}","{309.5650329589844, 532.1535034179688}","{288.0666809082031, 426.1946716308594}","{220.6033935546875, 455.7297668457031}","{107.19100952148438, 448.0657958984375}"
"{318.9024353027344, 275.4540100097656}",Missing[],"{610.0298461914062, 109.72216796875}","{672.8472290039062, 118.32989501953125}","{887.8509521484375, 710.6471557617188}","{545.0834350585938, 377.7471008300781}","{465.9836120605469, 388.1593322753906}","{310.0027160644531, 530.3482055664062}","{288.2843017578125, 426.2405090332031}","{219.0488739013672, 454.9211730957031}","{107.55168151855469, 447.0110778808594}"
"{319.0266418457031, 274.7416076660156}",Missing[],"{609.644775390625, 109.96954345703125}","{673.571044921875, 118.323486328125}","{889.0957641601562, 711.6207275390625}","{544.7551879882812, 378.83721923828125}","{467.268798828125, 388.7194519042969}","{310.43634033203125, 527.1942138671875}","{290.51666259765625, 427.2423400878906}","{220.84249877929688, 454.3359069824219}","{106.51428985595703, 447.7238464355469}"
