"{917.7962036132812, 540.1952514648438}","{837.4229736328125, 462.4524230957031}","{431.68707275390625, 387.53118896484375}","{271.3395690917969, 113.16156005859375}",Missing[],"{384.703125, 537.1751098632812}"
"{915.7997436523438, 539.2077026367188}","{836.416015625, 461.6354064941406}","{431.9997863769531, 387.9980163574219}","{270.7683410644531, 114.3424072265625}",Missing[],"{383.908447265625, 536.0986938476562}"
"{917.0107421875, 538.1954345703125}","{836.3045654296875, 461.7999267578125}","{430.95013427734375, 387.53741455078125}","{271.1651611328125, 112.6492919921875}",Missing[],"{381.8336486816406, 537.4063720703125}"
"{919.4822998046875, 538.9295043945312}","{839.2621459960938, 459.474853515625}","{431.3427429199219, 387.33197021484375}","{271.2007751464844, 111.77716064453125}",Missing[],"{379.5846862792969, 537.9263916015625}"
"{918.4209594726562, 539.7296752929688}","{840.8421020507812, 461.837646484375}","{430.7549743652344, 386.7511901855469}","{272.78338623046875, 112.4193115234375}",Missing[],"{376.7977294921875, 537.2410278320312}"
"{919.3384399414062, 539.3306884765625}","{842.0748291015625, 461.6293029785156}","{430.0064697265625, 386.96075439453125}","{275.4217529296875, 112.8082275390625}",Missing[],"{377.0603332519531, 537.6273193359375}"
"{919.3384399414062, 539.3306884765625}","{842.0748291015625, 461.6293029785156}","{430.0064697265625, 386.96075439453125}","{275.4217529296875, 112.8082275390625}",Missing[],"{377.0603332519531, 537.6273193359375}"
"{921.2232055664062, 538.1541137695312}","{843.0947875976562, 460.1302185058594}","{431.4532775878906, 382.59027099609375}","{279.70220947265625, 116.15020751953125}",Missing[],"{379.0476989746094, 535.8880615234375}"
"{922.5621337890625, 537.6507568359375}","{846.4295043945312, 459.3936462402344}","{431.6493835449219, 381.2086181640625}","{279.0290832519531, 112.4010009765625}",Missing[],"{378.21783447265625, 534.5720825195312}"
"{923.2388916015625, 536.8553466796875}","{846.6154174804688, 458.1014099121094}","{428.41204833984375, 382.3160095214844}","{279.6285095214844, 112.5941162109375}",Missing[],"{378.3057861328125, 537.3320922851562}"
"{922.8575439453125, 535.9453735351562}","{847.2442016601562, 460.70709228515625}","{428.145263671875, 383.4396667480469}","{280.7760925292969, 114.92156982421875}",Missing[],"{378.2022705078125, 537.5269775390625}"
"{923.2550659179688, 536.1437377929688}","{847.8777465820312, 461.8535461425781}","{431.2196960449219, 386.7109680175781}","{277.1488037109375, 116.05267333984375}",Missing[],"{376.9599609375, 538.3276977539062}"
"{923.2346801757812, 534.8369140625}","{848.493408203125, 463.57379150390625}","{430.907470703125, 383.905029296875}","{279.26263427734375, 114.1376953125}",Missing[],"{374.87445068359375, 534.366943359375}"
"{922.7173461914062, 534.7261962890625}","{850.6921997070312, 463.6733703613281}","{430.5603942871094, 380.5730895996094}","{282.42706298828125, 114.24017333984375}",Missing[],"{377.2235107421875, 533.2652587890625}"
"{921.9207763671875, 538.5941162109375}","{850.6704711914062, 464.8601989746094}","{430.0074462890625, 380.7300109863281}","{284.3910217285156, 115.98150634765625}",Missing[],"{379.14208984375, 532.9681396484375}"
"{919.79052734375, 540.225341796875}","{851.4009399414062, 465.6727294921875}","{428.54107666015625, 379.4186706542969}","{282.7467346191406, 116.4481201171875}",Missing[],"{378.4134216308594, 531.6060791015625}"
"{919.3904418945312, 539.8269653320312}","{851.60791015625, 465.4659729003906}","{428.11968994140625, 381.16015625}","{284.078369140625, 113.7264404296875}",Missing[],"{376.8409423828125, 532.2562866210938}"
"{916.5337524414062, 538.7501220703125}","{851.1747436523438, 466.1288757324219}","{429.2191467285156, 382.8087158203125}","{281.9467468261719, 114.70465087890625}",Missing[],"{376.96435546875, 533.9725952148438}"
"{917.25732421875, 538.93115234375}","{852.1866455078125, 467.2780456542969}","{430.0706481933594, 384.13848876953125}","{279.5947265625, 112.7822265625}",Missing[],"{378.6871337890625, 533.31689453125}"
"{915.9430541992188, 537.4676513671875}","{852.3773193359375, 466.5282897949219}","{430.1859436035156, 381.7734069824219}","{280.1021423339844, 113.51080322265625}",Missing[],"{379.24530029296875, 531.1065673828125}"
"{912.899169921875, 538.4553833007812}","{852.8001708984375, 465.88165283203125}","{431.39849853515625, 384.16876220703125}","{280.2542724609375, 113.90960693359375}",Missing[],"{376.9729919433594, 532.14404296875}"
"{912.899169921875, 538.4553833007812}","{852.8001708984375, 465.88165283203125}","{431.39849853515625, 384.16876220703125}","{280.2542724609375, 113.90960693359375}",Missing[],"{376.9729919433594, 532.14404296875}"
"{912.615966796875, 537.7918701171875}","{854.2245483398438, 461.9047546386719}","{431.110595703125, 383.2770690917969}","{281.39007568359375, 113.515380859375}",Missing[],"{378.1622619628906, 532.1863403320312}"
"{913.4918823242188, 539.0610961914062}","{853.912841796875, 462.73016357421875}","{433.4485168457031, 386.3556213378906}","{283.2109375, 114.697509765625}",Missing[],"{376.6846923828125, 532.9765014648438}"
"{911.534912109375, 538.7886352539062}","{853.8948364257812, 464.7013244628906}","{429.8992919921875, 387.1563720703125}","{283.07830810546875, 114.94561767578125}",Missing[],"{376.0785827636719, 534.737548828125}"
"{910.8877563476562, 538.826171875}","{853.8478393554688, 466.6897888183594}","{431.18719482421875, 386.24920654296875}","{280.4732666015625, 114.5589599609375}",Missing[],"{375.23583984375, 533.4632568359375}"
"{909.443603515625, 539.05322265625}","{852.888427734375, 467.21734619140625}","{432.1397705078125, 390.8730773925781}","{279.50689697265625, 116.35540771484375}",Missing[],"{375.9394226074219, 534.10546875}"
"{910.8153686523438, 542.919677734375}","{852.0090942382812, 465.5673522949219}","{431.79705810546875, 390.2318115234375}","{281.0211181640625, 113.486083984375}",Missing[],"{375.8876647949219, 533.7239379882812}"
"{911.2240600585938, 541.7093505859375}","{850.3115234375, 467.7397766113281}","{431.4220275878906, 389.19000244140625}","{280.3111267089844, 114.96002197265625}",Missing[],"{375.8387756347656, 532.4620361328125}"
"{913.4005737304688, 541.05419921875}","{850.5029907226562, 465.45233154296875}","{431.4410705566406, 387.466064453125}","{283.18170166015625, 113.75543212890625}",Missing[],"{374.7256774902344, 534.472900390625}"
"{915.7642211914062, 539.1993408203125}","{852.1405639648438, 465.6869201660156}","{432.58038330078125, 389.6150207519531}","{284.3912658691406, 113.13677978515625}",Missing[],"{376.75830078125, 533.8609008789062}"
"{910.4900512695312, 538.5752563476562}","{853.9282836914062, 468.3622741699219}","{431.15997314453125, 390.1993103027344}","{286.1421813964844, 114.62548828125}",Missing[],"{376.5582275390625, 533.0782470703125}"
"{910.4111938476562, 537.677490234375}","{851.72265625, 466.3020935058594}","{431.8231506347656, 387.99639892578125}","{287.3221435546875, 111.94537353515625}",Missing[],"{376.5580749511719, 537.071533203125}"
"{909.2514038085938, 537.8602294921875}","{851.2530517578125, 466.33935546875}","{431.99127197265625, 390.4627990722656}","{289.4127197265625, 110.135498046875}",Missing[],"{375.7403869628906, 537.2736206054688}"
"{908.29833984375, 537.6710815429688}","{852.8197631835938, 466.7774353027344}","{430.6253356933594, 389.0826110839844}","{288.453369140625, 110.6563720703125}",Missing[],"{376.19818115234375, 538.9515380859375}"
"{907.8057250976562, 535.8155517578125}","{852.297607421875, 468.8655090332031}","{431.92315673828125, 389.64501953125}","{288.3083801269531, 110.7855224609375}",Missing[],"{374.8627624511719, 538.7314453125}"
"{907.8057250976562, 535.8155517578125}","{852.297607421875, 468.8655090332031}","{431.92315673828125, 389.64501953125}","{288.3083801269531, 110.7855224609375}",Missing[],"{374.8627624511719, 538.7314453125}"
"{908.7379150390625, 533.7019653320312}","{847.37548828125, 470.3645324707031}","{430.2225036621094, 387.3731384277344}","{288.7270812988281, 110.21484375}",Missing[],"{376.27679443359375, 541.6173706054688}"
"{908.299560546875, 533.14599609375}","{849.4754028320312, 472.386962890625}","{430.1844787597656, 388.32086181640625}","{289.14764404296875, 109.96136474609375}",Missing[],"{374.6282043457031, 541.611572265625}"
"{906.1740112304688, 535.8848266601562}","{848.3090209960938, 472.85546875}","{430.19610595703125, 390.5193176269531}","{288.6634521484375, 109.9537353515625}",Missing[],"{374.1255187988281, 539.1104736328125}"
"{905.4498901367188, 537.5158081054688}","{848.44482421875, 472.7029724121094}","{429.04949951171875, 391.40576171875}","{290.7961730957031, 110.223876953125}",Missing[],"{374.1994934082031, 543.999267578125}"
"{907.54150390625, 538.0888671875}","{848.7984008789062, 471.9559020996094}","{429.9322814941406, 389.76898193359375}","{291.1630859375, 111.2315673828125}",Missing[],"{376.8475646972656, 542.6011352539062}"
"{906.6376953125, 540.1429443359375}","{848.618408203125, 471.78375244140625}","{429.33856201171875, 390.38079833984375}","{291.2044982910156, 112.91497802734375}",Missing[],"{372.3323669433594, 542.5629272460938}"
"{906.2993774414062, 539.0355224609375}","{849.2969360351562, 472.5088195800781}","{430.7020568847656, 390.5119323730469}","{289.1739501953125, 114.353515625}",Missing[],"{370.3651428222656, 544.651123046875}"
"{908.0414428710938, 539.6787109375}","{847.2718505859375, 471.29791259765625}","{430.00836181640625, 390.2153015136719}","{288.734619140625, 116.1534423828125}",Missing[],"{369.4773864746094, 543.467529296875}"
"{908.1195068359375, 538.5869750976562}","{847.5245971679688, 470.9150695800781}","{429.5466003417969, 389.6297912597656}","{289.90338134765625, 114.0699462890625}",Missing[],"{368.4123229980469, 542.6279296875}"
"{907.5828857421875, 538.7785034179688}","{848.5265502929688, 471.0403747558594}","{427.68499755859375, 390.34283447265625}","{291.7015686035156, 116.16900634765625}",Missing[],"{365.2633056640625, 543.56591796875}"
"{907.3652954101562, 540.7593994140625}","{847.919189453125, 471.8872375488281}","{428.313232421875, 389.5009460449219}","{291.6258239746094, 119.8297119140625}",Missing[],"{364.422119140625, 545.430908203125}"
"{908.89111328125, 541.5406494140625}","{846.4180297851562, 475.5717468261719}","{428.4706115722656, 389.10888671875}","{290.1893005371094, 119.14697265625}",Missing[],"{362.250244140625, 543.3653564453125}"
"{907.8919677734375, 540.1885986328125}","{843.8208618164062, 476.2730407714844}","{429.1687316894531, 389.0865783691406}","{291.41143798828125, 118.97796630859375}",Missing[],"{364.2554016113281, 544.5343627929688}"
"{908.9522094726562, 539.8244018554688}","{843.7632446289062, 475.6830749511719}","{429.5823974609375, 389.2662658691406}","{290.3854064941406, 121.977783203125}",Missing[],"{362.991455078125, 546.2991943359375}"
"{908.9522094726562, 539.8244018554688}","{843.7632446289062, 475.6830749511719}","{429.5823974609375, 389.2662658691406}","{290.3854064941406, 121.977783203125}",Missing[],"{362.991455078125, 546.2991943359375}"
"{911.2227172851562, 542.055419921875}","{843.3556518554688, 475.63311767578125}","{428.69830322265625, 388.00799560546875}","{290.5390319824219, 120.9444580078125}",Missing[],"{360.3182067871094, 548.099609375}"
"{909.2367553710938, 539.30810546875}","{841.1219482421875, 474.1629638671875}","{430.4358825683594, 387.1792297363281}","{292.75390625, 120.0228271484375}",Missing[],"{362.3006591796875, 547.6441650390625}"
"{909.0748901367188, 538.757080078125}","{840.530517578125, 474.2470703125}","{430.30560302734375, 386.854248046875}","{291.9092102050781, 119.87408447265625}",Missing[],"{364.345703125, 549.77001953125}"
"{908.7955932617188, 539.2757568359375}","{840.9279174804688, 472.94012451171875}","{429.5530090332031, 385.8369140625}","{292.6176452636719, 119.7801513671875}",Missing[],"{363.81304931640625, 550.3767700195312}"
"{908.7955932617188, 539.2757568359375}","{840.9279174804688, 472.94012451171875}","{429.5530090332031, 385.8369140625}","{292.6176452636719, 119.7801513671875}",Missing[],"{363.81304931640625, 550.3767700195312}"
"{908.9817504882812, 540.6004638671875}","{839.9195556640625, 473.616455078125}","{427.81488037109375, 384.7892150878906}","{290.880126953125, 118.6685791015625}",Missing[],"{362.7671813964844, 547.7421875}"
"{907.7685546875, 538.6229248046875}","{841.1710205078125, 472.5921325683594}","{427.1231689453125, 385.5065002441406}","{290.6228332519531, 115.8280029296875}",Missing[],"{362.9233093261719, 547.71240234375}"
"{906.0042114257812, 538.9085693359375}","{840.8767700195312, 473.1418151855469}","{425.5507507324219, 387.5029602050781}","{291.2965393066406, 115.79150390625}",Missing[],"{363.1011047363281, 549.1131591796875}"
"{905.923828125, 538.9443359375}","{841.8754272460938, 471.6839904785156}","{426.6256103515625, 387.5634765625}","{292.00714111328125, 114.79266357421875}",Missing[],"{363.64556884765625, 548.218994140625}"
"{904.6719970703125, 537.526123046875}","{841.8265380859375, 471.7796630859375}","{425.9209899902344, 387.4598083496094}","{291.4552307128906, 113.48968505859375}",Missing[],"{363.2381286621094, 548.064697265625}"
"{905.3384399414062, 536.9896850585938}","{840.2450561523438, 471.5504455566406}","{425.9905090332031, 389.923583984375}","{288.8050231933594, 114.23883056640625}",Missing[],"{364.1376647949219, 547.5243530273438}"
"{906.2479248046875, 537.771484375}","{838.7155151367188, 474.2438659667969}","{426.04864501953125, 389.25616455078125}","{287.85467529296875, 114.31689453125}",Missing[],"{365.098388671875, 548.882080078125}"
"{905.9097900390625, 538.0601806640625}","{840.004638671875, 474.35540771484375}","{426.1861877441406, 388.45831298828125}","{288.30633544921875, 116.91265869140625}",Missing[],"{365.728759765625, 550.8201904296875}"
"{903.641845703125, 537.4471435546875}","{839.2442626953125, 475.5047302246094}","{427.36224365234375, 387.6717224121094}","{288.31732177734375, 117.38232421875}",Missing[],"{365.69830322265625, 550.8826904296875}"
"{904.5744018554688, 537.7371826171875}","{839.6223754882812, 475.2718811035156}","{426.35894775390625, 388.7044677734375}","{290.2784423828125, 115.12579345703125}",Missing[],"{366.1860656738281, 550.9279174804688}"
"{905.2731323242188, 536.7686157226562}","{840.8319091796875, 474.74700927734375}","{426.5741271972656, 386.9293212890625}","{291.23651123046875, 115.72125244140625}",Missing[],"{364.7566223144531, 550.6397705078125}"
"{905.9569091796875, 537.9944458007812}","{841.1429443359375, 473.4549560546875}","{427.8836364746094, 387.34735107421875}","{291.3058776855469, 114.421142578125}",Missing[],"{367.5425109863281, 550.490478515625}"
"{906.3521118164062, 538.058349609375}","{841.0836181640625, 472.3903503417969}","{426.20013427734375, 388.4041748046875}","{292.1717224121094, 112.89959716796875}",Missing[],"{368.8992614746094, 549.2328491210938}"
"{907.1289672851562, 537.2200927734375}","{841.6976928710938, 472.804931640625}","{426.0514221191406, 388.2042541503906}","{292.2862854003906, 112.70556640625}",Missing[],"{368.70074462890625, 548.9061889648438}"
"{908.9421997070312, 537.5435791015625}","{839.7294921875, 473.85235595703125}","{425.9722900390625, 389.1475830078125}","{292.5332946777344, 111.0721435546875}",Missing[],"{370.5199890136719, 549.9855346679688}"
"{910.44580078125, 536.130615234375}","{841.0953979492188, 474.1851501464844}","{422.6323547363281, 389.4057312011719}","{292.4134521484375, 110.08544921875}",Missing[],"{370.7860107421875, 549.312744140625}"
"{910.1973266601562, 535.9718017578125}","{840.8265380859375, 474.19244384765625}","{422.9820251464844, 389.0478210449219}","{290.3230895996094, 110.77618408203125}",Missing[],"{370.7806091308594, 547.7548828125}"
"{911.1873168945312, 536.952880859375}","{841.2998657226562, 473.834716796875}","{422.930419921875, 389.24346923828125}","{291.2297058105469, 111.01690673828125}",Missing[],"{370.01763916015625, 549.4708251953125}"
"{911.1771240234375, 537.9124755859375}","{842.1747436523438, 475.4053955078125}","{421.3254699707031, 387.4280700683594}","{292.3667297363281, 110.0284423828125}",Missing[],"{369.7767333984375, 548.2894287109375}"
"{911.4644165039062, 539.148681640625}","{841.0321655273438, 475.15142822265625}","{420.7010498046875, 387.64227294921875}","{292.3649597167969, 108.0889892578125}",Missing[],"{371.0492248535156, 550.1214599609375}"
"{911.4111328125, 539.3828125}","{842.5906372070312, 475.2368469238281}","{419.9884033203125, 388.3812561035156}","{290.13092041015625, 111.309814453125}",Missing[],"{370.9335632324219, 549.4999389648438}"
"{908.9144897460938, 539.4912109375}","{842.204345703125, 473.2550354003906}","{419.99224853515625, 389.1675720214844}","{290.1971435546875, 108.948486328125}",Missing[],"{371.00457763671875, 550.7311401367188}"
"{906.9454345703125, 537.6962890625}","{841.1451416015625, 473.7159729003906}","{419.8013000488281, 390.84912109375}","{289.45611572265625, 108.170654296875}",Missing[],"{372.57659912109375, 550.5293579101562}"
"{907.53515625, 537.218505859375}","{841.66552734375, 474.8819274902344}","{420.6012268066406, 391.9403991699219}","{288.6978454589844, 106.77752685546875}",Missing[],"{372.60638427734375, 550.82421875}"
"{905.9692993164062, 537.470458984375}","{843.0046997070312, 475.93597412109375}","{422.5108947753906, 393.14984130859375}","{285.67156982421875, 105.406494140625}",Missing[],"{370.7095947265625, 549.6201171875}"
"{905.3580932617188, 538.5933227539062}","{844.0718383789062, 475.0063171386719}","{423.3188171386719, 392.3670654296875}","{286.69171142578125, 106.85418701171875}",Missing[],"{371.6376647949219, 549.7957763671875}"
"{906.6742553710938, 540.8178100585938}","{844.1767578125, 473.68341064453125}","{420.4822998046875, 390.1272277832031}","{287.9703369140625, 105.9100341796875}",Missing[],"{371.6326599121094, 548.4060668945312}"
"{908.2517700195312, 538.8837890625}","{841.3558959960938, 477.03240966796875}","{419.71881103515625, 390.61212158203125}","{285.77496337890625, 105.0067138671875}",Missing[],"{371.5520935058594, 549.912109375}"
"{909.1975708007812, 539.9254760742188}","{840.7954711914062, 477.2472229003906}","{419.9369812011719, 387.4350280761719}","{284.7840576171875, 107.07794189453125}",Missing[],"{373.7657165527344, 550.37255859375}"
"{906.6293334960938, 538.0439453125}","{839.3506469726562, 477.7999572753906}","{419.3426208496094, 388.2582702636719}","{285.3787841796875, 110.1025390625}",Missing[],"{376.05487060546875, 552.50146484375}"
"{905.003173828125, 536.8882446289062}","{839.9104614257812, 479.46405029296875}","{419.75579833984375, 385.5249328613281}","{283.9991149902344, 108.94073486328125}",Missing[],"{375.9650573730469, 549.180419921875}"
"{905.152587890625, 536.4878540039062}","{842.605712890625, 479.3351745605469}","{418.95654296875, 384.3125915527344}","{283.0168762207031, 110.91485595703125}",Missing[],"{376.83477783203125, 549.1041870117188}"
"{905.2313232421875, 533.68505859375}","{839.7255249023438, 480.7817687988281}","{418.9252014160156, 387.3383483886719}","{281.4016418457031, 111.14996337890625}",Missing[],"{377.091796875, 550.308349609375}"
"{902.3967895507812, 533.6104125976562}","{837.0819702148438, 482.365966796875}","{418.34759521484375, 387.98944091796875}","{282.0423889160156, 110.7010498046875}",Missing[],"{375.8486328125, 549.3643188476562}"
"{901.20068359375, 533.958984375}","{835.7139892578125, 483.4366455078125}","{418.0533142089844, 385.7463684082031}","{281.7194519042969, 112.43084716796875}",Missing[],"{378.3443298339844, 548.83154296875}"
"{901.7684936523438, 530.6630859375}","{834.4619140625, 483.3145751953125}","{417.7872619628906, 385.565185546875}","{281.465576171875, 111.70562744140625}",Missing[],"{378.3653259277344, 550.0606689453125}"
"{900.3236083984375, 531.366455078125}","{834.4276123046875, 484.66705322265625}","{416.8971862792969, 386.4877014160156}","{281.9765319824219, 110.6875}",Missing[],"{379.286865234375, 550.87646484375}"
"{902.3014526367188, 530.5310668945312}","{836.413330078125, 486.04876708984375}","{417.811279296875, 388.2304992675781}","{283.1517639160156, 109.15374755859375}",Missing[],"{378.3677673339844, 551.787841796875}"
"{903.1910400390625, 528.9818115234375}","{834.8399047851562, 485.8182678222656}","{416.6703796386719, 386.785888671875}","{284.69793701171875, 108.747314453125}",Missing[],"{378.6705627441406, 551.0758056640625}"
"{904.8687744140625, 528.0887451171875}","{834.4962158203125, 483.42449951171875}","{416.14654541015625, 387.8670959472656}","{283.4330139160156, 108.43658447265625}",Missing[],"{379.9233093261719, 550.8366088867188}"
"{904.9558715820312, 525.7702026367188}","{833.201171875, 483.1811828613281}","{415.307861328125, 388.9608154296875}","{279.9942626953125, 106.29571533203125}",Missing[],"{381.76324462890625, 549.3768920898438}"
"{906.7481689453125, 522.330078125}","{832.8046875, 483.9510192871094}","{416.447998046875, 389.62347412109375}","{281.7740478515625, 105.10736083984375}",Missing[],"{384.2634582519531, 548.8368530273438}"
"{904.7101440429688, 524.0821533203125}","{831.4014892578125, 483.56134033203125}","{417.8750305175781, 388.72064208984375}","{279.86529541015625, 103.4586181640625}",Missing[],"{386.9708251953125, 549.0819702148438}"
"{907.5201416015625, 522.6572265625}","{832.1886596679688, 482.09130859375}","{415.9579772949219, 387.28485107421875}","{280.92315673828125, 102.9791259765625}",Missing[],"{387.5400695800781, 551.4124755859375}"
"{908.33349609375, 522.00390625}","{834.2720947265625, 482.3840026855469}","{412.99322509765625, 387.7074890136719}","{279.2542724609375, 105.05914306640625}",Missing[],"{388.74652099609375, 550.6788330078125}"
"{907.66162109375, 520.61474609375}","{834.5781860351562, 481.52191162109375}","{413.6831970214844, 387.8173522949219}","{281.098388671875, 104.92449951171875}",Missing[],"{388.31793212890625, 549.8212890625}"
"{908.17236328125, 519.256103515625}","{834.4168701171875, 480.9299621582031}","{414.3913879394531, 389.1527404785156}","{281.12176513671875, 105.109130859375}",Missing[],"{387.52862548828125, 550.1241455078125}"
"{908.748046875, 518.36181640625}","{830.8896484375, 482.11773681640625}","{414.1197204589844, 390.9855041503906}","{281.47210693359375, 104.98101806640625}",Missing[],"{387.8300476074219, 551.634521484375}"
"{908.748046875, 518.36181640625}","{830.8896484375, 482.11773681640625}","{414.1197204589844, 390.9855041503906}","{281.47210693359375, 104.98101806640625}",Missing[],"{387.8300476074219, 551.634521484375}"
"{911.02294921875, 516.1740112304688}","{831.8101196289062, 482.9329528808594}","{413.95672607421875, 391.5078125}","{280.6152038574219, 104.328125}",Missing[],"{391.15753173828125, 552.0938720703125}"
"{914.2354125976562, 514.4190673828125}","{833.6220703125, 482.3088684082031}","{411.81842041015625, 393.5011901855469}","{278.0968322753906, 103.1982421875}",Missing[],"{390.8447570800781, 552.4844360351562}"
"{914.1548461914062, 514.6484375}","{833.3580932617188, 481.2436218261719}","{414.1265563964844, 395.76397705078125}","{277.93499755859375, 102.503662109375}",Missing[],"{391.4689636230469, 552.9066772460938}"
"{913.0430908203125, 516.6110229492188}","{833.3206176757812, 482.2331848144531}","{413.273193359375, 395.280517578125}","{279.39324951171875, 103.4019775390625}",Missing[],"{390.3013916015625, 553.1434326171875}"
"{911.7371826171875, 516.8041381835938}","{833.757568359375, 481.93182373046875}","{413.0838623046875, 396.4695129394531}","{278.1273193359375, 104.3365478515625}",Missing[],"{390.5122375488281, 554.3298950195312}"
"{914.3007202148438, 516.719482421875}","{834.5446166992188, 481.6522521972656}","{413.85955810546875, 397.4022216796875}","{277.62738037109375, 104.39813232421875}",Missing[],"{390.2686462402344, 554.6659545898438}"
"{915.8065795898438, 517.4408569335938}","{834.07666015625, 480.5888671875}","{415.41607666015625, 398.72161865234375}","{274.3503112792969, 102.39990234375}",Missing[],"{389.4749450683594, 552.5643920898438}"
"{916.3207397460938, 516.4263916015625}","{831.6244506835938, 479.4598388671875}","{414.404052734375, 397.6128234863281}","{274.5885009765625, 100.49493408203125}",Missing[],"{391.15185546875, 554.9420166015625}"
"{919.3833618164062, 517.6024780273438}","{833.2211303710938, 479.84796142578125}","{414.6216125488281, 398.3070983886719}","{275.0572204589844, 100.98187255859375}",Missing[],"{391.6513671875, 554.7031860351562}"
"{918.8594360351562, 518.2763671875}","{832.0250854492188, 478.6866455078125}","{412.9073486328125, 399.40142822265625}","{274.62249755859375, 99.23345947265625}",Missing[],"{391.43707275390625, 557.0630493164062}"
"{921.091064453125, 517.360107421875}","{832.1328125, 479.0056457519531}","{414.43475341796875, 399.56512451171875}","{271.5193786621094, 99.04388427734375}",Missing[],"{390.54705810546875, 556.5576782226562}"
"{924.299560546875, 516.8285522460938}","{833.38818359375, 480.4327697753906}","{411.16558837890625, 399.6300048828125}","{271.6147155761719, 99.18072509765625}",Missing[],"{391.48028564453125, 553.7131958007812}"
"{923.635986328125, 515.7084350585938}","{834.2447509765625, 483.2698669433594}","{410.2520446777344, 398.51715087890625}","{272.62091064453125, 100.95635986328125}",Missing[],"{390.244873046875, 552.9255981445312}"
"{922.078369140625, 514.0107421875}","{835.2720336914062, 483.1223449707031}","{408.5614929199219, 398.3635559082031}","{269.4848937988281, 100.81793212890625}",Missing[],"{391.2536926269531, 551.7631225585938}"
"{922.078369140625, 514.0107421875}","{835.2720336914062, 483.1223449707031}","{408.5614929199219, 398.3635559082031}","{269.4848937988281, 100.81793212890625}",Missing[],"{391.2536926269531, 551.7631225585938}"
"{922.5137329101562, 514.36376953125}","{834.8469848632812, 484.7066955566406}","{409.6702575683594, 398.8392333984375}","{272.377685546875, 102.920654296875}",Missing[],"{393.9459228515625, 549.08203125}"
"{923.181884765625, 516.099609375}","{834.5659790039062, 485.2535705566406}","{411.729248046875, 397.7230224609375}","{273.0405578613281, 102.4710693359375}",Missing[],"{393.42364501953125, 547.797607421875}"
"{923.6989135742188, 515.602294921875}","{834.7178344726562, 483.2655029296875}","{410.2419738769531, 399.36846923828125}","{272.45367431640625, 102.86297607421875}",Missing[],"{396.8684997558594, 545.7160034179688}"
"{926.7011108398438, 517.2978515625}","{835.8978271484375, 484.77691650390625}","{411.88885498046875, 398.853515625}","{274.95343017578125, 101.37811279296875}",Missing[],"{397.5939025878906, 546.456787109375}"
"{925.3899536132812, 516.6146240234375}","{835.6839599609375, 487.3832702636719}","{412.4644470214844, 399.461181640625}","{274.8883056640625, 100.754150390625}",Missing[],"{395.91949462890625, 549.1680908203125}"
"{925.7235717773438, 514.9452514648438}","{834.5702514648438, 486.2508544921875}","{409.670166015625, 400.2761535644531}","{275.28033447265625, 101.44854736328125}",Missing[],"{395.927001953125, 552.1015625}"
"{926.7710571289062, 514.5301513671875}","{832.6605224609375, 486.42034912109375}","{409.7333984375, 403.4866638183594}","{275.75885009765625, 102.865478515625}",Missing[],"{396.12884521484375, 554.4898071289062}"
"{929.2406616210938, 515.20361328125}","{835.2706298828125, 485.1197509765625}","{409.2484436035156, 404.5777282714844}","{274.31402587890625, 101.082763671875}",Missing[],"{395.5142517089844, 555.2781982421875}"
Missing[],"{834.7003173828125, 484.278076171875}","{410.4595031738281, 401.66424560546875}","{275.1020202636719, 102.29193115234375}",Missing[],"{398.34356689453125, 551.74462890625}"
Missing[],"{834.1788940429688, 483.77496337890625}","{409.2180480957031, 401.03802490234375}","{276.46392822265625, 100.25048828125}",Missing[],"{397.3077392578125, 551.8790283203125}"
Missing[],"{835.2152709960938, 484.0540466308594}","{407.6358947753906, 401.2142333984375}","{278.3913269042969, 99.3905029296875}",Missing[],"{398.51336669921875, 551.9569702148438}"
Missing[],"{833.6591796875, 485.6545715332031}","{407.73919677734375, 398.7085266113281}","{279.6099853515625, 100.25506591796875}",Missing[],"{397.39508056640625, 553.4505615234375}"
Missing[],"{832.9917602539062, 485.36260986328125}","{406.5211486816406, 398.38763427734375}","{279.9021911621094, 99.17657470703125}",Missing[],"{398.8433837890625, 552.7791748046875}"
Missing[],"{831.8489379882812, 484.4073181152344}","{403.66986083984375, 396.4325256347656}","{278.1326904296875, 98.3863525390625}",Missing[],"{398.54998779296875, 552.9153442382812}"
Missing[],"{831.8489379882812, 484.4073181152344}","{403.66986083984375, 396.4325256347656}","{278.1326904296875, 98.3863525390625}",Missing[],"{398.54998779296875, 552.9153442382812}"
Missing[],"{833.5176391601562, 482.94256591796875}","{400.8909606933594, 395.6036071777344}","{281.19732666015625, 102.34539794921875}",Missing[],"{399.38995361328125, 556.781005859375}"
Missing[],"{833.003662109375, 482.3719787597656}","{399.34674072265625, 395.63067626953125}","{281.5286560058594, 100.10113525390625}",Missing[],"{397.67547607421875, 557.2023315429688}"
Missing[],"{833.7095336914062, 483.68817138671875}","{400.41064453125, 395.1970520019531}","{281.8052673339844, 101.2276611328125}",Missing[],"{396.81365966796875, 553.8802490234375}"
Missing[],"{830.0370483398438, 486.8572998046875}","{400.5054931640625, 395.7982482910156}","{281.918701171875, 99.7032470703125}",Missing[],"{395.4799499511719, 552.9865112304688}"
